g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,g_err_mag,r_err_mag,i_err_mag,z_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,type
-9999.0,-16.430247,-17.035459,-17.379214,-9999.0,-9999.0,-2.1878497,0.40157924,1.02849861,0.3072005,1.64915622,-0.1979228,-9999.0,0.03507705,0.02221641,0.019493,-9999.0,-9999.0,0.39717146,0.16596012,0.17430952,0.0898134,0.15969288,0.09800831,SN Ibc
-18.496754,-18.479387,-18.279495,-18.337262,-7.222376676,0.007656643,-4.491811917,0.415079863,-1.510572758,0.559827181,0.309099194,0.290255372,4.79626406,0.03391956,0.04494512,0.091178521,1.577483694,0.327460469,0.509371858,0.211886526,0.231574722,0.119018792,0.239347518,0.125501779,SN II
-17.007331,-16.262929,-16.432969,-16.963777,-7.050671001,0.033478718,-2.76827926,0.625602327,0.509067003,0.380599015,1.43486033,-0.148240742,0.042559626,0.043626601,0.050686148,0.050567512,0.96237847,0.234243321,0.439783423,0.171037578,0.205830733,0.097575936,0.200177217,0.108228455,SN II
-18.036098,-17.472397,-17.357325,-9999.0,-5.7443348,-0.10036404,-5.033514611,0.445577343,-1.511018969,0.557505819,-9999.0,-9999.0,0.033171645,0.04569812,0.067219915,-9999.0,0.916156528,0.296354106,0.544063207,0.198790389,0.241085653,0.114651255,-9999.0,-9999.0,SN II
-18.248988,-18.572086,-17.867815,-17.804196,-7.747291797,-0.093880834,-6.8937222,0.57418134,-3.9093196,0.75415402,-0.65490175,0.650541093,9.336949445,0.05850982,0.09605983,1.626062204,2.013924802,0.397433208,0.71627348,0.25121076,0.29445519,0.14255071,0.280010349,0.144755703,SN II
-19.114522,-19.016101,-9999.0,-9999.0,-7.922112068,-0.142519457,-7.960612848,0.385588532,-9999.0,-9999.0,-9999.0,-9999.0,6.353356528,0.039415587,-9999.0,-9999.0,2.240211054,0.43315979,0.797508532,0.267219897,-9999.0,-9999.0,-9999.0,-9999.0,SN II
-18.128563,-17.817861,-17.908459,-17.954786,-6.4961317,-0.03312692,-1.216735508,0.495048078,0.375219662,0.521924661,1.715215141,-0.015861216,0.044966638,0.027453339,0.026695853,0.036873592,0.897589517,0.258091625,0.36350983,0.171630435,0.201404694,0.098363071,0.193925875,0.108338822,SN II
-9999.0,-18.44567,-19.697663,-19.676875,-9999.0,-9999.0,-8.143700136,0.545026198,-5.6342434,0.83928285,-1.4205535,0.96494237,-9999.0,4.26540323,0.0441821,0.05974842,-9999.0,-9999.0,0.876817484,0.290727551,0.33380705,0.16043959,0.3157804,0.16120914,SN Ia
-9999.0,-9999.0,-19.766981,-19.877969,-9999.0,-9999.0,-9999.0,-9999.0,-5.657441224,0.933959437,-1.4302073,0.97415743,-9999.0,-9999.0,10.76250174,0.16654402,-9999.0,-9999.0,-9999.0,-9999.0,0.338386502,0.165457973,0.31723115,0.16293009,SN Ia
-9999.0,-19.313787,-19.491657,-19.517333,-9999.0,-9999.0,-6.761195687,0.496891088,-3.536523368,0.712909828,-0.462592433,0.569609551,-9999.0,4.348802111,0.056673914,0.69127499,-9999.0,-9999.0,0.706704552,0.246071226,0.280482297,0.137013052,0.271386272,0.14058854,SN Ia
-9999.0,-9999.0,-18.789156,-19.526326,-9999.0,-9999.0,-9999.0,-9999.0,-8.126081643,1.173720894,-2.642501549,1.455031626,-9999.0,-9999.0,10.42851148,0.063467388,-9999.0,-9999.0,-9999.0,-9999.0,0.403725857,0.1987426,0.377061939,0.191101269,SN Ia
-18.923191,-19.768655,-19.681039,-19.635195,-6.171363351,0.275677974,-4.738703555,0.512745811,-0.550636665,0.461518472,0.870840338,0.116564009,0.153036312,0.014343746,0.012337076,0.017221704,0.614181127,0.2731807,0.226200898,0.164640553,0.122977961,0.086357719,0.126067177,0.09413543,SN Ia
-16.934229,-17.111941,-17.336104,-17.561087,-6.548683334,0.101247517,-1.432204331,0.335305461,0.413126746,0.375741428,1.315144271,-0.108709181,0.077727393,0.047091237,0.041068894,0.07120643,1.229303125,0.272299623,0.381993434,0.179322232,0.199741103,0.09986254,0.207720086,0.111864286,SN II
-9999.0,-19.951401,-20.508381,-20.431177,-9999.0,-9999.0,-9.591447415,0.100549185,-6.429722144,1.094003699,-2.019759187,1.007623033,-9999.0,0.041670621,0.031740936,0.037998961,-9999.0,-9999.0,0.841796459,0.266249914,0.336612459,0.151907359,0.31453718,0.156115767,SN Ia
-9999.0,-19.403967,-19.714453,-19.700985,-9999.0,-9999.0,-7.236449,0.40351518,-4.0649699,0.62001149,-0.6814197,0.64645668,-9999.0,0.02892895,0.02627511,0.03439466,-9999.0,-9999.0,0.66599829,0.20803715,0.2790327,0.12633591,0.2663618,0.13290304,SN Ia
-9999.0,-19.295858,-19.642586,-19.721789,-9999.0,-9999.0,-6.7595976,0.48712409,-3.5897939,0.76559787,-0.4075455,0.64757471,-9999.0,0.03465615,0.03252401,0.03850513,-9999.0,-9999.0,0.64711706,0.24393434,0.2717765,0.13651249,0.25754977,0.13801861,SN Ia
-19.798578,-19.973384,-19.895529,-19.642196,-5.875517787,0.156148988,-3.484767967,0.764641561,-0.17892944,0.630901934,1.155419135,0.232941015,0.006733365,0.007742434,0.007381776,0.010054407,0.996276081,0.199957949,0.461713395,0.124590862,0.215707539,0.085705173,0.212258074,0.099576736,SN Ia
-9999.0,-18.816823,-19.878662,-20.099534,-9999.0,-9999.0,-9.134746467,0.590710578,-7.474833045,1.1530309,-2.366865054,1.307747896,-9999.0,4.232496009,0.04111297,0.048023298,-9999.0,-9999.0,1.05731825,0.336048048,0.385785736,0.185379986,0.361644683,0.182171646,SN Ia
-17.393798,-17.642066,-16.666972,-9999.0,-7.077466629,0.030263079,-5.1109841,0.45080279,-1.521952677,0.532176644,-9999.0,-9999.0,7.834085992,0.07536138,2.149714558,-9999.0,1.487433711,0.313008616,0.56479519,0.20769698,0.24223466,0.115876085,-9999.0,-9999.0,SN II
-18.986106,-19.65666,-19.03037,-9999.0,-5.684951105,-0.02621365,-4.086402852,-0.000194702,-2.985550788,0.673047622,-9999.0,-9999.0,0.695775776,0.118436595,0.430706966,-9999.0,1.156779512,0.351201682,0.594967564,0.215897414,0.273142673,0.132009943,-9999.0,-9999.0,SN II
-9999.0,-9999.0,-19.395719,-19.915287,-9999.0,-9999.0,-9999.0,-9999.0,-8.481917479,1.208285061,-2.7938558,1.54774046,-9999.0,-9999.0,14.29208784,0.09213934,-9999.0,-9999.0,-9999.0,-9999.0,0.413425131,0.203666326,0.38556657,0.1958657,SN Ia
-18.590686,-19.876348,-19.803924,-19.764884,-8.7188249,-0.1446841,-7.097284,0.38748664,-2.9639558,0.57562169,-0.2274627,0.46439041,0.05321922,0.01587461,0.01573167,0.02043484,1.6113387,0.35381151,0.41884069,0.18605969,0.23262464,0.11331755,0.21894657,0.11503701,SN Ia
-18.617273,-19.6962,-19.662684,-19.73832,-8.0680337,-0.0943159,-5.7778167,0.6840198,-1.8825956,0.80244352,0.2717834,0.26065847,0.03280015,0.00999706,0.01027437,0.01322505,1.28090125,0.30618337,0.31333377,0.14782526,0.18213008,0.09402283,0.18355273,0.10301472,SN Ia
-9999.0,-18.917778,-19.04565,-19.385004,-9999.0,-9999.0,-3.1495832,0.31415628,-3.1137281,0.75553468,0.2821917,0.35161422,-9999.0,0.02717895,0.04187927,0.04170715,-9999.0,-9999.0,0.49351823,0.23077492,0.27636027,0.13577845,0.2458253,0.12747522,SN II
-17.955314,-19.498486,-19.930038,-19.832892,-7.789665541,-0.104829002,-6.610565747,0.75880264,-4.08360244,0.813538094,-0.734003705,0.703191133,5.907935696,0.015799182,0.019861301,0.028816864,2.064481868,0.405419243,0.682374621,0.219903017,0.293786777,0.136990942,0.282259801,0.142844001,SN Ia
-17.57931,-18.822392,-18.693705,-18.889724,-7.428912866,-0.027720635,-5.653653028,0.64681523,-2.603581967,0.664345354,-0.058703385,0.406023182,8.007232482,0.04832327,0.054205364,0.069828147,1.723992042,0.351009773,0.626722238,0.22186991,0.265158803,0.127264197,0.254045467,0.131934379,SN II
-9999.0,-18.171451,-18.715394,-18.977346,-9999.0,-9999.0,-6.819895439,0.49876599,-3.483035252,0.809660483,-0.419391069,0.625666478,-9999.0,3.255116398,0.049371784,0.047255881,-9999.0,-9999.0,0.712777592,0.247688558,0.283062947,0.135955038,0.27041335,0.139989102,SN Ibc
-9999.0,-19.410169,-20.114538,-20.004382,-9999.0,-9999.0,-8.265436689,0.538902471,-6.437249406,0.957261236,-1.796388552,1.086514752,-9999.0,0.037258661,0.02767459,0.037213949,-9999.0,-9999.0,0.804017103,0.281324236,0.330693412,0.157741242,0.317496894,0.160825978,SN Ia
-9999.0,-19.402157,-19.594806,-19.661364,-9999.0,-9999.0,-7.4007551,0.33013987,-3.6243136,0.63605912,-0.5304822,0.53947953,-9999.0,0.01827645,0.02158337,0.02578068,-9999.0,-9999.0,0.59027372,0.17548371,0.26336564,0.11904571,0.25447827,0.1247942,SN Ia
-18.347616,-18.022947,-18.114365,-18.057518,-7.203883849,0.012379577,-5.501009493,0.392096257,-1.357947887,0.548169293,0.547726884,0.211053768,4.125847023,0.050060281,0.057414018,0.077845939,1.55718725,0.324453518,0.56745481,0.212969474,0.234685196,0.117432291,0.232270877,0.123494008,SN II
-17.801099,-18.277823,-18.345631,-9999.0,-7.514988919,-0.043942353,-5.1078457,0.44257583,-2.944234481,0.67047545,-9999.0,-9999.0,7.582408522,0.05823058,1.946666147,-9999.0,1.793422437,0.36215187,0.56130514,0.23437883,0.272596422,0.131632935,-9999.0,-9999.0,SN II
-19.209443,-19.191852,-19.210997,-19.235263,-7.357672404,0.147094666,-4.628525921,0.433254737,-0.569944587,0.46593503,0.759050152,0.07141803,0.937375599,0.100070811,0.048642309,0.08692598,0.894924513,0.269783579,0.298268838,0.178906645,0.15343656,0.082238436,0.174825845,0.096419134,SN Ia
-9999.0,-9999.0,-19.615462,-19.787491,-9999.0,-9999.0,-9999.0,-9999.0,-7.725759554,1.134842666,-2.469056,1.38578862,-9999.0,-9999.0,10.12818071,0.09886151,-9999.0,-9999.0,-9999.0,-9999.0,0.392886879,0.193235466,0.36650726,0.18695195,SN Ia
-16.600968,-16.796427,-16.885784,-16.964544,-4.408332601,0.428148035,-0.825146106,0.741737837,2.214852921,0.273230023,2.218453144,-0.443381297,0.018110839,0.006245506,0.007379563,0.009417493,0.836062723,0.208789996,0.381714567,0.143447354,0.18882721,0.085468346,0.188262142,0.09913807,SN II
-9999.0,-19.188279,-20.168678,-20.220444,-9999.0,-9999.0,-9.4132748,0.46184292,-7.6189219,1.03426823,-2.5157147,1.22842328,-9999.0,0.05542387,0.02954956,0.03772958,-9999.0,-9999.0,1.05200613,0.32923633,0.38067106,0.17338882,0.35796514,0.17473327,SN Ia
-19.287117,-20.078774,-19.836324,-19.835399,-9.2111215,-0.1705384,-5.7384349,0.54597604,-1.7833109,0.70843925,0.14252616,0.13205371,0.01894622,0.00958391,0.01000191,0.01288942,1.13315945,0.29630957,0.25922366,0.15108059,0.15415249,0.0931771,0.15668389,0.10289033,SN Ia
-9999.0,-17.862661,-18.148233,-18.399336,-9999.0,-9999.0,-5.157350548,0.678645826,-2.272575376,0.69969068,0.052572233,0.355244253,-9999.0,0.072840027,0.063105544,0.581399508,-9999.0,-9999.0,0.578885535,0.214442322,0.258323503,0.123128366,0.24966042,0.130066393,CaRT
-17.676968,-18.032227,-18.221787,-18.342278,-6.694275264,0.095645657,-4.934141277,0.681341709,-1.497637587,0.665702762,0.664726547,0.234216953,0.030770327,0.023387562,0.028454666,0.037433552,1.464480837,0.312321779,0.521624289,0.195434432,0.232234243,0.114924105,0.221240179,0.120930547,CaRT
-9999.0,-9999.0,-9999.0,-20.319165,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.7667803,1.89486108,-9999.0,-9999.0,-9999.0,0.08319894,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.4356177,0.21974493,SN Ia
-9999.0,-19.562263,-20.248696,-20.115288,-9999.0,-9999.0,-8.838294328,0.57530832,-6.9338985,1.01865269,-2.1218223,1.1866486,-9999.0,2.479314402,0.03549228,0.05364342,-9999.0,-9999.0,0.994754005,0.320609292,0.36343781,0.1733829,0.34337487,0.17418406,SN Ia
-9999.0,-18.942559,-19.184803,-19.320495,-9999.0,-9999.0,-4.761015492,0.695598326,-1.944751234,0.674330174,0.164573511,0.288295814,-9999.0,0.020431899,0.026658351,0.033858926,-9999.0,-9999.0,0.514631498,0.20368106,0.243163481,0.115942229,0.231429222,0.123021429,SN Ia
-18.682378,-18.519044,-18.084574,-18.058914,-8.2916014,-0.2145702,-5.589987729,0.463371967,-2.054796844,0.584081352,0.20758221,0.288338476,0.04131794,3.339446535,1.43509377,0.870687657,1.4325021,0.30672939,0.601368241,0.217741392,0.253203336,0.12156936,0.243463111,0.127155713,SN II
-9999.0,-18.908689,-19.801625,-19.724429,-9999.0,-9999.0,-8.5087652,0.39175315,-5.7548046,0.94053012,-1.4917771,1.05782558,-9999.0,0.05663106,0.03527242,0.03760825,-9999.0,-9999.0,0.88475951,0.28591451,0.33712304,0.16326006,0.31296464,0.15658646,SN Ia
-19.450315,-20.074257,-19.885706,-19.743516,-6.894764832,0.056400025,-4.2703826,0.70090931,-0.9248635,0.45436661,0.690208982,0.085591875,6.757787714,0.01868268,0.03007146,0.768547134,1.387676492,0.297015152,0.43740642,0.14150992,0.22299649,0.1068517,0.225555746,0.118611877,SN Ia
-17.574516,-17.724674,-17.317164,-17.960005,-6.341900665,0.125999902,-1.1550706,-0.2267901,0.64900688,0.33223034,1.66979059,-0.3584568,4.640877517,0.05734294,0.03750333,0.04661229,1.146612515,0.258940138,0.37341174,0.15983062,0.18057917,0.09368923,0.18947149,0.10281075,SN II
-9999.0,-17.043078,-18.076236,-17.779913,-9999.0,-9999.0,-4.82113626,0.445970585,0.423162819,0.339698635,0.644023589,0.120708683,-9999.0,0.735431322,0.041530562,0.280977339,-9999.0,-9999.0,0.544167114,0.202309756,0.205123198,0.104740556,0.225491733,0.120001129,SN II
-17.455003,-17.42928,-17.571027,-17.662103,-7.4065184,-0.0798689,-2.5917044,0.55556744,-0.3612208,0.50728745,1.17072908,0.1104394,0.04923001,0.03672385,0.03299865,0.0443814,1.18737339,0.27332436,0.43530532,0.18377736,0.21758246,0.10396261,0.21237243,0.11271628,SN II
-9999.0,-9999.0,-19.775428,-20.207832,-9999.0,-9999.0,-9999.0,-9999.0,-8.648720367,1.224480953,-2.899847681,1.554128775,-9999.0,-9999.0,11.70363288,0.093624571,-9999.0,-9999.0,-9999.0,-9999.0,0.417991268,0.205983332,0.388922939,0.196351737,SN Ia
-19.793719,-20.100253,-19.97978,-19.748536,-5.831564664,0.477921193,-3.18062473,0.868743193,-0.051520957,0.368597434,1.965724306,0.020786618,0.011894838,0.006455083,0.008062373,0.009307772,0.472743465,0.190442283,0.212342116,0.093398429,0.126178795,0.079722567,0.119241899,0.070655469,SN Ia
-16.023974,-16.785645,-17.169794,-17.399906,-4.707393,0.3203672,-0.6019211,0.59043291,1.57052388,0.52025622,2.30190368,0.13707048,0.02347036,0.01164017,0.00988322,0.01131228,0.56161687,0.20537291,0.21956251,0.11448673,0.11472486,0.06581235,0.10964465,0.07557276,SN Ibc
-18.751105,-19.849137,-19.897213,-19.924532,-6.7207867,0.06698801,-5.7473204,0.7569926,-3.1863041,0.84662885,-0.2877972,0.44927073,0.07412078,0.01459921,0.01660532,0.02155283,1.48923393,0.35780794,0.45699283,0.181324,0.24062363,0.11591147,0.22106576,0.1222795,SN Ia
-19.487745,-19.606043,-19.610292,-19.276677,-5.4439628,0.61600125,-1.5069097,0.99601764,1.16308678,0.17475872,2.08281128,-0.3510264,0.01528378,0.00770259,0.00685301,0.01046551,0.39951252,0.16406735,0.17467037,0.09366764,0.08966066,0.05973052,0.10525736,0.07384122,SN Ia
-9999.0,-18.062975,-19.270543,-19.381912,-9999.0,-9999.0,-8.291086693,0.551003777,-5.818872862,0.93189568,-1.564823775,1.008754302,-9999.0,7.315141067,0.050240985,0.070522811,-9999.0,-9999.0,0.899398237,0.296520623,0.341478181,0.16659149,0.320708193,0.16442367,SN Ia
-18.164125,-18.848885,-19.01363,-18.919761,-6.5661384,0.11162344,-3.6944104,0.54451743,-0.4791862,0.52393939,0.72279664,-0.0545516,0.02484556,0.01498597,0.01715392,0.02462122,1.25177006,0.26891047,0.30771351,0.15144456,0.16221335,0.09450635,0.17863343,0.10885233,SN Iax
-17.359826,-17.372797,-17.522216,-17.352638,-6.465707651,0.112104975,-0.333157,0.12190764,1.0369209,0.21351195,1.34900998,-0.1378492,3.818407158,0.03404763,0.03587994,0.04689171,1.190906689,0.265930093,0.31076224,0.16341663,0.19089041,0.09696134,0.19214198,0.10803588,SN II
-9999.0,-19.199518,-19.928498,-20.121382,-9999.0,-9999.0,-9.226777335,0.595980135,-7.725771072,1.134844447,-2.4877933,1.38264064,-9999.0,10.14713531,5.950955012,0.08620753,-9999.0,-9999.0,1.079003005,0.34132661,0.392886532,0.193235251,0.36635244,0.18611568,SN Ia
-18.384785,-19.513264,-19.561317,-19.611031,-9.933324668,-0.515205457,-6.690970676,0.406734193,-2.625201083,0.657650792,0.134445703,0.372965762,0.051631389,0.018614904,0.020909663,0.023243185,1.508754185,0.309546117,0.496235724,0.212761736,0.23497033,0.12150953,0.200308108,0.116388895,SN Ia
-9999.0,-16.902728,-17.630263,-18.089904,-9999.0,-9999.0,-6.119788245,0.477877965,-2.678798142,0.644779178,-0.0862565,0.40476257,-9999.0,1.455892496,0.51806278,0.09166653,-9999.0,-9999.0,0.645613738,0.229683661,0.266583114,0.128538275,0.25518081,0.13247809,SN Ibc
-18.061433,-18.128703,-17.793117,-9999.0,-7.557895581,-0.052012404,-6.9413427,0.2166602,-3.1012952,0.68454439,-9999.0,-9999.0,6.848172262,0.05728946,0.08685758,-9999.0,1.82834433,0.367786699,0.66592776,0.22847735,0.27605595,0.13329571,-9999.0,-9999.0,SN II
-19.613873,-20.292478,-20.367942,-20.178728,-6.008315187,0.013984905,-5.688124183,0.765060483,-3.761745364,0.83862047,-0.449974385,0.803405651,0.068154174,0.016084304,0.014241854,0.020134632,1.594591228,0.388944046,0.438472856,0.215412065,0.228513302,0.121345747,0.223718271,0.122811049,SN Ia
-19.331139,-19.678812,-19.641554,-19.468086,-6.6183758,0.07555114,-3.7905402,0.60451447,0.16064497,0.43871116,1.35902613,-0.0714515,0.01832338,0.00888777,0.00784362,0.01116913,0.47330402,0.18838842,0.18782889,0.09631247,0.10545112,0.06144172,0.11228084,0.07502288,SN Ia
-18.370816,-18.887613,-19.000479,-18.945888,-6.653890126,0.088308843,-3.2719054,0.40427558,-0.1659142,0.44079627,1.22490234,-0.1779914,4.09898817,0.01819036,0.01642287,0.02936113,1.27210592,0.278639283,0.30503088,0.16704555,0.15881534,0.08859287,0.18864854,0.10120234,SN Iax
-16.879556,-17.485578,-18.039042,-9999.0,-7.323686205,-0.009107728,-4.2913778,0.28516552,-1.445356,0.55762859,-9999.0,-9999.0,6.052473738,0.07469869,0.07687661,-9999.0,1.646381136,0.338526997,0.54277653,0.21904306,0.24191979,0.12336269,-9999.0,-9999.0,SN II
-18.955969,-20.099214,-20.200462,-20.164907,-7.74450152,-0.09370664,-6.0415479,0.81352583,-3.6571223,0.91904303,-0.4449044,0.80503222,5.845593907,0.01780114,0.01987215,0.03798789,2.014109133,0.397426657,0.56938075,0.23422134,0.27259192,0.1265679,0.26499925,0.13167828,SN Ia
-9999.0,-17.265135,-18.402342,-18.773607,-9999.0,-9999.0,-5.924486753,0.472479953,-2.443849165,0.621814502,-0.090719003,0.265239344,-9999.0,5.339439413,1.917572707,0.051959611,-9999.0,-9999.0,0.628768347,0.225137317,0.261519647,0.125891022,0.248061296,0.127419132,SN Ia-91bg
-9999.0,-18.962533,-19.930458,-19.658021,-9999.0,-9999.0,-7.797360386,0.531765222,-5.0013933,0.86928259,-1.157433498,0.86168782,-9999.0,7.170157131,0.07920991,1.968330128,-9999.0,-9999.0,0.827861738,0.278048724,0.31730754,0.1551314,0.303462827,0.156113058,SN Ia
-9999.0,-19.374421,-19.799175,-19.644837,-9999.0,-9999.0,-7.3384882,0.35058346,-3.9527002,0.78225338,-0.6873827,0.65981306,-9999.0,0.03877311,0.03346494,0.03516107,-9999.0,-9999.0,0.71127705,0.22463096,0.29393206,0.13714726,0.28133617,0.14489972,SN Ia
-16.9638,-17.251862,-17.043499,-9999.0,-6.989429157,0.043055762,-4.358135725,0.47714243,-1.220234283,0.551690783,-9999.0,-9999.0,9.834376309,0.116829149,0.092576965,-9999.0,1.438162134,0.305091743,0.510309853,0.200242789,0.236871191,0.112583148,-9999.0,-9999.0,SN II
-18.009627,-17.616232,-17.724742,-17.919031,-4.4449425,1.05587927,1.80410321,0.27120359,2.95990696,-0.3364279,2.71321593,-0.722411,0.00743839,0.01830401,0.02030829,0.02550736,0.47041867,0.19209474,0.21332423,0.10207329,0.13889003,0.06747359,0.15577549,0.07680076,SN II
-9999.0,-19.01358,-19.926118,-19.969875,-9999.0,-9999.0,-8.967617426,0.581943304,-7.1378412,1.05866699,-2.159560828,1.282448423,-9999.0,3.785069669,0.0397972,1.154476126,-9999.0,-9999.0,1.021088526,0.327131354,0.37644168,0.18348967,0.353091635,0.180337904,SN Ia
-17.612846,-17.701838,-17.849101,-17.868943,-3.642056,0.85949842,-0.8290758,0.41632943,0.19370808,0.48748315,1.38484008,-0.0005026,0.04125442,0.02787708,0.0311545,0.04345449,0.89458765,0.26832005,0.34360237,0.16600492,0.19635131,0.10017305,0.20360231,0.11116316,SN II
-18.295993,-18.271156,-17.961299,-9999.0,-8.616655984,-0.303633351,-6.692023796,0.265007128,-3.122940774,0.688018135,-9999.0,-9999.0,0.059167996,0.048637277,1.657364772,-9999.0,1.552877865,0.341875531,0.643644876,0.226273948,0.276611589,0.133716083,-9999.0,-9999.0,SN II
-9999.0,-17.708213,-17.702751,-17.825849,-9999.0,-9999.0,-5.273123793,0.455066494,-1.6990176,0.55396134,0.42422743,0.22478481,-9999.0,4.680176789,0.06557742,0.08900855,-9999.0,-9999.0,0.57716804,0.211200196,0.24543339,0.11755825,0.23094018,0.12363811,SN II
-9999.0,-19.168757,-19.715291,-19.628537,-9999.0,-9999.0,-7.3710119,0.39983613,-4.1114316,0.74538637,-0.7456967,0.68141919,-9999.0,0.0225736,0.01721884,0.02827821,-9999.0,-9999.0,0.74719974,0.24911664,0.29882106,0.142926,0.28389262,0.145582,SN Ia
-18.876807,-19.273689,-19.244325,-19.15411,-6.362608667,0.123678353,-3.756142646,0.430619138,0.191337525,0.371264323,1.571446696,-0.144495668,3.526997062,0.009256973,0.008273459,0.021700303,1.153401407,0.260079919,0.274916273,0.177379536,0.143515364,0.097487362,0.13377278,0.107808074,SN Ia
-17.960924,-17.467847,-17.291723,-17.262024,-10.0,-0.77386064,-5.720534269,0.324001164,-2.021833032,0.580181029,0.223145947,0.281799178,0.021286969,0.04038821,0.068802221,0.785914537,0.0,0.310408809,0.597042823,0.212888791,0.252484116,0.121070566,0.242852269,0.126863742,SN II
-9999.0,-18.867427,-19.788196,-20.046021,-9999.0,-9999.0,-9.416071735,0.60741401,-8.1552282,1.21730669,-2.667849329,1.496099948,-9999.0,8.25846389,0.07869369,2.441424436,-9999.0,-9999.0,1.127418868,0.353007988,0.40509548,0.19917201,0.37947535,0.193262716,SN Ia
-9999.0,-18.67022,-19.876786,-20.085789,-9999.0,-9999.0,-9.052924474,0.586274924,-7.3644868,1.022059,-2.2928579,1.28138645,-9999.0,5.175382729,0.04658792,0.06514334,-9999.0,-9999.0,1.039106313,0.331580782,0.38085408,0.18321059,0.35705818,0.18165521,SN Ia
-9999.0,-18.568413,-19.630722,-19.514839,-9999.0,-9999.0,-8.111828969,0.543586252,-5.489494,0.91227675,-1.400156187,0.962060602,-9999.0,3.018213775,0.04069185,0.651363337,-9999.0,-9999.0,0.871866869,0.289467801,0.33126159,0.15551172,0.314710443,0.161708349,SN Ia
-9999.0,-9999.0,-19.940065,-20.139117,-9999.0,-9999.0,-9999.0,-9999.0,-7.4841474,1.10821593,-2.3337921,1.34154747,-9999.0,-9999.0,0.07544909,0.11661299,-9999.0,-9999.0,-9999.0,-9999.0,0.38537695,0.18902053,0.36162223,0.18446992,SN Ia
